CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix,Activity Cat
6130875/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:07.552000,2020-08-11 10:13:16.846,0.0001,66.0296,66.0296,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6130875/2020,cexatáguafria-processoanalisado,66 days 00:41:57.579000,2020-10-16 10:55:14.425,66.0291,0.0005,66.0297,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6130875/2020,cexatáguafria-arquivado,0 days 00:00:41.096000,2020-10-16 10:55:55.521,0.0005,0.0,66.757,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6141273/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.002000,2020-08-11 08:00:17.588,0.0,6.595,0.0,1,cexatáguafria-aguardandodistribuição,82
6141273/2020,cexatáguafria-distribuído,0 days 02:05:13.943000,2020-08-11 08:01:08.317,0.087,6.508,0.0003,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6141273/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:06.456000,2020-08-11 10:05:37.989,0.0001,6.5079,6.5079,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6141273/2020,cexatáguafria-providenciado,6 days 12:10:56.438000,2020-08-17 22:16:34.427,6.5076,0.0003,6.508,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
6141273/2020,cexatáguafria-arquivado,0 days 00:00:21.879000,2020-08-17 22:16:56.306,0.0003,0.0,6.595,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-arquivado",86
6143098/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.016000,2020-08-11 08:45:35.969,0.0,70.3408,-0.0,1,cexatáguafria-aguardandodistribuição,82
6143098/2020,cexatáguafria-distribuído,0 days 01:19:15.018000,2020-08-11 08:46:06.227,0.055,70.2858,0.0007,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6143098/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:06.210000,2020-08-11 10:04:57.213,0.0001,70.2857,70.2857,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6143098/2020,cexatáguafria-processoanalisado,70 days 06:50:22.355000,2020-10-20 16:55:19.568,70.285,0.0007,70.2858,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6143098/2020,cexatáguafria-arquivado,0 days 00:01:01.434000,2020-10-20 16:56:21.002,0.0007,-0.0,70.3408,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6143527/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.007000,2020-08-11 08:53:08.402,0.0,3.3695,-0.0,1,cexatáguafria-aguardandodistribuição,82
6143527/2020,cexatáguafria-distribuído,0 days 01:11:00.852000,2020-08-11 08:56:00.010,0.0493,3.3202,0.0001,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6143527/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:07.006000,2020-08-11 10:04:16.267,0.0001,3.3201,3.3201,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6143527/2020,cexatáguafria-providenciado,3 days 07:40:44.114000,2020-08-14 17:45:00.381,3.32,0.0001,3.3202,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
6143527/2020,cexatáguafria-arquivado,0 days 00:00:12.809000,2020-08-14 17:45:13.190,0.0001,-0.0,3.3695,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-arquivado",86
6152925/2020,nuamcentro-aguardandodistribuição,0 days 00:00:00.004000,2020-08-11 10:33:44.831,0.0,52.0925,0.0,1,nuamcentro-aguardandodistribuição,115
6152925/2020,nuamcentro-distribuído,9 days 04:42:30.492000,2020-08-11 10:36:24.523,9.1962,42.8963,0.0006,2,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído",123
6152925/2020,nuamcentro-aguardandociênciadosolicitante,33 days 10:37:08.855000,2020-09-23 01:53:24.182,33.4425,9.4538,0.0013,3,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandociênciadosolicitante",113
6152925/2020,nuamcentro-solicitanteciente,0 days 08:23:21.554000,2020-09-23 10:16:45.736,0.3496,9.1042,9.1042,4,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente",131
6152925/2020,nuamcentro-aguardandoprovidênciasefaz,9 days 02:28:08.508000,2020-10-02 12:44:54.244,9.1029,0.0013,9.4538,5,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoprovidênciasefaz",119
6152925/2020,nuamcentro-providenciado,0 days 00:00:57.735000,2020-10-02 12:45:51.979,0.0007,0.0006,42.8963,6,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoprovidênciasefaz,nuamcentro-providenciado",129
6152925/2020,nuamcentro-arquivado,0 days 00:00:54.387000,2020-10-02 12:46:46.366,0.0006,0.0,52.0925,7,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-aguardandoprovidênciasefaz,nuamcentro-providenciado,nuamcentro-arquivado",122
6156360/2020,nuamcentro-aguardandodistribuição,0 days 00:00:00.002000,2020-08-11 11:08:08.748,0.0,69.0759,0.0,1,nuamcentro-aguardandodistribuição,115
6156360/2020,nuamcentro-distribuído,9 days 04:07:36.711000,2020-08-11 11:11:04.120,9.172,59.9039,26.6572,2,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído",123
6156360/2020,nuamcentro-aguardandoanálisedoprocesso,33 days 05:52:54.046000,2020-09-22 21:08:39.507,33.2451,26.6588,26.6588,3,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso",112
6156360/2020,nuamcentro-processoanalisado,0 days 00:02:15.651000,2020-09-22 21:10:55.158,0.0016,26.6572,59.9039,4,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado",127
6156360/2020,nuamcentro-arquivado,26 days 15:46:19.486000,2020-10-19 12:57:14.644,26.6572,0.0,69.0759,5,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-arquivado",122
6176204/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.005000,2020-08-11 15:59:32.606,0.0,78.843,0.0,1,cexatáguafria-aguardandodistribuição,82
6176204/2020,cexatáguafria-distribuído,2 days 04:57:47.639000,2020-08-11 16:00:59.797,2.2068,76.6362,73.0245,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6176204/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:05.911000,2020-08-13 20:57:26.161,0.0001,76.6361,76.6361,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6176204/2020,cexatáguafria-processoanalisado,3 days 14:40:42.488000,2020-08-17 11:38:08.649,3.6116,73.0245,76.6362,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6176204/2020,cexatáguafria-arquivado,73 days 00:35:15.619000,2020-10-29 12:13:24.268,73.0245,0.0,78.843,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6184240/2020,cexatsobral-aguardandodistribuição,0 days 00:00:00.004000,2020-08-11 18:42:49.240,0.0,48.9426,0.0,1,cexatsobral-aguardandodistribuição,70
6184240/2020,cexatsobral-distribuído,0 days 00:03:17.734000,2020-08-11 18:46:06.978,0.0023,48.9403,29.2716,2,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído",72
6184240/2020,nuatmsobral-aguardandoanálisedoprocesso,0 days 20:12:57.211000,2020-08-12 14:59:04.189,0.8423,48.098,43.0588,3,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso",299
6184240/2020,nuatmsobral-processoanalisado,5 days 00:56:04.477000,2020-08-17 15:55:08.666,5.0389,43.0591,43.0591,4,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso,nuatmsobral-processoanalisado",305
6184240/2020,nuatmsobral-aguardandociênciadosolicitante,0 days 00:00:24.799000,2020-08-17 15:55:33.465,0.0003,43.0588,48.098,5,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso,nuatmsobral-processoanalisado,nuatmsobral-aguardandociênciadosolicitante",300
6184240/2020,nuatmsobral-solicitanteciente,13 days 18:53:36.573000,2020-08-31 10:49:10.038,13.7872,29.2716,48.9403,6,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso,nuatmsobral-processoanalisado,nuatmsobral-aguardandociênciadosolicitante,nuatmsobral-solicitanteciente",309
6184240/2020,nuatmsobral-arquivado,29 days 06:31:02.803000,2020-09-29 17:20:12.841,29.2716,0.0,48.9426,7,"cexatsobral-aguardandodistribuição,cexatsobral-distribuído,nuatmsobral-aguardandoanálisedoprocesso,nuatmsobral-processoanalisado,nuatmsobral-aguardandociênciadosolicitante,nuatmsobral-solicitanteciente,nuatmsobral-arquivado",303
6184886/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.004000,2020-08-11 19:07:51.885,0.0,28.9412,0.0,1,cexatáguafria-aguardandodistribuição,82
6184886/2020,cexatáguafria-distribuído,2 days 01:59:27.241000,2020-08-11 19:11:01.386,2.083,26.8582,0.0003,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6184886/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:05.189000,2020-08-13 21:07:24.319,0.0001,26.8581,26.8581,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6184886/2020,cexatáguafria-processoanalisado,26 days 20:35:17.804000,2020-09-09 17:42:42.123,26.8578,0.0003,26.8582,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6184886/2020,cexatáguafria-arquivado,0 days 00:00:26.150000,2020-09-09 17:43:08.273,0.0003,0.0,28.9412,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6212570/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.004000,2020-08-12 14:02:33.385,0.0,2.1352,-0.0,1,cexatáguafria-aguardandodistribuição,82
6212570/2020,cexatáguafria-distribuído,1 days 07:14:33.647000,2020-08-12 14:06:08.847,1.3018,0.8334,0.0002,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6212570/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:05.579000,2020-08-13 21:17:12.615,0.0001,0.8333,0.8333,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6212570/2020,cexatáguafria-providenciado,0 days 19:59:41.150000,2020-08-14 17:16:53.765,0.8331,0.0002,0.8334,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
6212570/2020,cexatáguafria-arquivado,0 days 00:00:15.825000,2020-08-14 17:17:09.590,0.0002,-0.0,2.1352,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-arquivado",86
6213959/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.014000,2020-08-12 14:19:16.262,0.0,33.2455,-0.0,1,cexatáguafria-aguardandodistribuição,82
6213959/2020,cexatáguafria-distribuído,1 days 06:58:28.764000,2020-08-12 14:21:10.369,1.2906,31.9549,0.0006,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6213959/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:06.712000,2020-08-13 21:17:51.752,0.0001,31.9548,31.9548,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6213959/2020,cexatáguafria-processoanalisado,31 days 22:53:59.394000,2020-09-14 20:11:51.146,31.9542,0.0006,31.9549,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6213959/2020,cexatáguafria-arquivado,0 days 00:00:53.384000,2020-09-14 20:12:44.530,0.0006,-0.0,33.2455,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6215803/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.002000,2020-08-12 14:43:41.998,0.0,74.9938,0.0,1,cexatáguafria-aguardandodistribuição,82
6215803/2020,cexatáguafria-distribuído,1 days 06:36:19.760000,2020-08-12 14:46:10.403,1.2752,73.7186,70.1241,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6215803/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:05.679000,2020-08-13 21:20:07.439,0.0001,73.7185,73.7185,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6215803/2020,cexatáguafria-processoanalisado,3 days 14:15:55.017000,2020-08-17 11:36:02.456,3.5944,70.1241,73.7186,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6215803/2020,cexatáguafria-arquivado,70 days 02:58:38.934000,2020-10-26 14:34:41.390,70.1241,0.0,74.9938,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6219485/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.007000,2020-08-12 15:43:07.284,0.0,32.7375,0.0,1,cexatáguafria-aguardandodistribuição,82
6219485/2020,cexatáguafria-distribuído,1 days 05:38:44.234000,2020-08-12 15:46:10.571,1.2352,31.5023,0.0001,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6219485/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:05.422000,2020-08-13 21:21:56.947,0.0001,31.5022,31.5022,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6219485/2020,cexatáguafria-processoanalisado,31 days 12:02:59.793000,2020-09-14 09:24:56.740,31.5021,0.0001,31.5023,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6219485/2020,cexatáguafria-arquivado,0 days 00:00:11.859000,2020-09-14 09:25:08.599,0.0001,0.0,32.7375,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6224594/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.017000,2020-08-12 17:19:19.794,0.0,5.0068,-0.0,1,cexatáguafria-aguardandodistribuição,82
6224594/2020,cexatáguafria-distribuído,1 days 04:07:13.456000,2020-08-12 17:21:03.155,1.1717,3.8351,0.0002,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6224594/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:05.160000,2020-08-13 21:26:38.427,0.0001,3.835,3.835,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6224594/2020,cexatáguafria-providenciado,3 days 20:02:03.946000,2020-08-17 17:28:42.373,3.8348,0.0002,3.8351,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
6224594/2020,cexatáguafria-arquivado,0 days 00:00:14.481000,2020-08-17 17:28:56.854,0.0002,-0.0,5.0068,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-arquivado",86
6225132/2020,cexatjuazeirodonorte-aguardandodistribuição,0 days 00:00:00.002000,2020-08-12 17:36:01.911,0.0,37.0707,0.0,1,cexatjuazeirodonorte-aguardandodistribuição,44
6225132/2020,cexatjuazeirodonorte-distribuído,0 days 00:05:11.026000,2020-08-12 17:41:12.939,0.0036,37.0671,4.3496,2,"cexatjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-distribuído",46
6225132/2020,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,0 days 18:14:16.460000,2020-08-13 11:55:29.399,0.7599,36.3072,4.4434,3,"cexatjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-distribuído,nuatmjuazeirodonorte-aguardandoanálisedoprocesso",251
6225132/2020,cexatjuazeirodonorte-distribuído,4 days 04:49:59.442000,2020-08-17 16:45:28.841,4.2014,32.1058,31.3582,4,"cexatjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-distribuído,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,cexatjuazeirodonorte-distribuído",46
6225132/2020,cexatjuazeirodonorte-processoanalisado,0 days 00:00:47.861000,2020-08-17 16:46:16.702,0.0006,32.1052,32.1052,5,"cexatjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-distribuído,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,cexatjuazeirodonorte-distribuído,cexatjuazeirodonorte-processoanalisado",48
6225132/2020,nuatbrejosanto-aguardandoanálisedoprocesso,0 days 17:55:44.093000,2020-08-18 10:42:00.795,0.747,31.3582,32.1058,6,"cexatjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-distribuído,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,cexatjuazeirodonorte-distribuído,cexatjuazeirodonorte-processoanalisado,nuatbrejosanto-aguardandoanálisedoprocesso",161
6225132/2020,nuatbrejosanto-redirecionado,26 days 21:57:20.915000,2020-09-08 14:23:30.896,26.9148,4.4434,36.3072,7,"cexatjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-distribuído,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,cexatjuazeirodonorte-distribuído,cexatjuazeirodonorte-processoanalisado,nuatbrejosanto-aguardandoanálisedoprocesso,nuatbrejosanto-redirecionado",169
6225132/2020,nuatbrejosanto-processoanalisado,0 days 02:15:03.690000,2020-09-14 10:54:25.400,0.0938,4.3496,37.0671,8,"cexatjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-distribuído,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,cexatjuazeirodonorte-distribuído,cexatjuazeirodonorte-processoanalisado,nuatbrejosanto-aguardandoanálisedoprocesso,nuatbrejosanto-redirecionado,nuatbrejosanto-processoanalisado",166
6225132/2020,nuatbrejosanto-arquivado,4 days 08:23:24.583000,2020-09-18 19:17:49.983,4.3496,0.0,37.0707,9,"cexatjuazeirodonorte-aguardandodistribuição,cexatjuazeirodonorte-distribuído,nuatmjuazeirodonorte-aguardandoanálisedoprocesso,cexatjuazeirodonorte-distribuído,cexatjuazeirodonorte-processoanalisado,nuatbrejosanto-aguardandoanálisedoprocesso,nuatbrejosanto-redirecionado,nuatbrejosanto-processoanalisado,nuatbrejosanto-arquivado",164
6243300/2020,cexataguafria-aguardandodistribuição,0 days 00:00:00.004000,2020-08-13 10:42:02.323,0.0,32.0082,0.0,1,cexataguafria-aguardandodistribuição,7
6243300/2020,cexataguafria-distribuído,0 days 00:04:00.688000,2020-08-13 10:46:03.015,0.0028,32.0054,0.0003,2,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído",11
6243300/2020,cexatáguafria-aguardandoanálisedoprocesso,13 days 07:44:21.586000,2020-08-26 18:30:24.601,13.3225,18.6829,18.6829,3,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6243300/2020,cexatáguafria-processoanalisado,18 days 16:22:56.820000,2020-09-14 10:53:21.421,18.6826,0.0003,32.0054,4,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6243300/2020,cexatáguafria-arquivado,0 days 00:00:22.080000,2020-09-14 10:53:43.501,0.0003,0.0,32.0082,5,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6251001/2020,cexataguafria-aguardandodistribuição,0 days 00:00:00.006000,2020-08-13 12:20:20.259,0.0,31.9461,0.0,1,cexataguafria-aguardandodistribuição,7
6251001/2020,cexataguafria-distribuído,0 days 00:00:55.085000,2020-08-13 12:21:15.350,0.0006,31.9455,0.0004,2,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído",11
6251001/2020,cexatáguafria-aguardandoanálisedoprocesso,13 days 06:09:09.242000,2020-08-26 18:30:24.592,13.2564,18.6891,18.6891,3,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6251001/2020,cexatáguafria-processoanalisado,18 days 16:31:42.564000,2020-09-14 11:02:07.156,18.6887,0.0004,31.9455,4,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6251001/2020,cexatáguafria-arquivado,0 days 00:00:30.904000,2020-09-14 11:02:38.060,0.0004,0.0,31.9461,5,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6251761/2020,cexataguafria-aguardandodistribuição,0 days 00:00:00.002000,2020-08-13 12:39:27.229,0.0,29.0057,-0.0,1,cexataguafria-aguardandodistribuição,7
6251761/2020,cexataguafria-distribuído,0 days 00:01:43.203000,2020-08-13 12:41:10.434,0.0012,29.0045,0.0002,2,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído",11
6251761/2020,cexatáguafria-aguardandoanálisedoprocesso,13 days 05:49:14.208000,2020-08-26 18:30:24.642,13.2425,15.762,15.762,3,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6251761/2020,cexatáguafria-processoanalisado,15 days 18:16:55.697000,2020-09-11 12:47:20.339,15.7618,0.0002,29.0045,4,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6251761/2020,cexatáguafria-arquivado,0 days 00:00:16.438000,2020-09-11 12:47:36.777,0.0002,-0.0,29.0057,5,"cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
6263530/2020,nuataquiraz-aguardandodistribuição,0 days 00:00:00.018000,2020-08-13 16:00:47.960,0.0,15.0603,0.0,1,nuataquiraz-aguardandodistribuição,136
6263530/2020,nuataquiraz-distribuído,0 days 23:14:20.890000,2020-08-13 16:01:03.338,0.9683,14.092,14.092,2,"nuataquiraz-aguardandodistribuição,nuataquiraz-distribuído",141
6263530/2020,nuataquiraz-arquivado,14 days 02:12:32.114000,2020-08-28 17:27:40.982,14.092,0.0,15.0603,3,"nuataquiraz-aguardandodistribuição,nuataquiraz-distribuído,nuataquiraz-arquivado",140
6266599/2020,nuamcentro-aguardandodistribuição,0 days 00:00:00.003000,2020-08-13 16:54:44.520,0.0,63.7535,0.0,1,nuamcentro-aguardandodistribuição,115
6266599/2020,nuamcentro-distribuído,6 days 22:20:18.458000,2020-08-13 16:56:03.565,6.9308,56.8227,6.8481,2,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído",123
6266599/2020,nuamcentro-aguardandociênciadosolicitante,46 days 20:09:17.776000,2020-10-06 11:24:20.757,46.8398,9.9829,9.9829,3,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandociênciadosolicitante",113
6266599/2020,nuamcentro-solicitanteciente,3 days 03:14:09.038000,2020-10-09 14:38:29.795,3.1348,6.8481,56.8227,4,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente",131
6266599/2020,nuamcentro-arquivado,6 days 20:21:16.930000,2020-10-16 10:59:46.725,6.8481,0.0,63.7535,5,"nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitanteciente,nuamcentro-arquivado",122
6268400/2020,cexatáguafria-aguardandodistribuição,0 days 00:00:00.005000,2020-08-13 17:27:32.800,0.0,40.0128,0.0,1,cexatáguafria-aguardandodistribuição,82
6268400/2020,cexatáguafria-distribuído,0 days 14:44:28.524000,2020-08-13 17:31:01.118,0.6142,39.3986,0.0003,2,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
6268400/2020,cexatáguafria-aguardandoanálisedoprocesso,0 days 00:00:06.249000,2020-08-14 08:12:07.578,0.0001,39.3985,39.3985,3,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
6268400/2020,cexatáguafria-processoanalisado,39 days 09:33:21.941000,2020-09-22 17:45:29.519,39.3982,0.0003,39.3986,4,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
6268400/2020,cexatáguafria-arquivado,0 days 00:00:21.977000,2020-09-22 17:45:51.496,0.0003,0.0,40.0128,5,"cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-arquivado",86
